,Protocol,Length
120,0.25,0.9626307922272048
121,0.25,0.9626307922272048
122,0.25,0.9626307922272048
123,0.25,0.9626307922272048
124,0.25,0.9626307922272048
125,0.25,0.9626307922272048
126,0.25,0.9626307922272048
127,0.25,0.9626307922272048
128,0.25,0.9626307922272048
129,0.25,0.9626307922272048
130,0.25,0.9626307922272048
131,0.25,0.9626307922272048
132,0.25,0.9626307922272048
133,0.25,0.9626307922272048
134,0.25,0.9626307922272048
135,0.25,0.9626307922272048
136,0.25,0.9626307922272048
137,0.25,0.9626307922272048
138,0.25,0.9626307922272048
139,0.25,0.9626307922272048
140,0.25,0.9626307922272048
141,0.25,0.9626307922272048
142,0.25,0.9626307922272048
143,0.25,0.9626307922272048
144,0.25,0.9626307922272048
145,0.25,0.9626307922272048
146,0.25,0.9626307922272048
147,0.25,0.9626307922272048
148,0.25,0.9626307922272048
149,0.25,0.9626307922272048
150,0.25,0.9626307922272048
151,0.25,0.9626307922272048
152,0.25,0.9626307922272048
153,0.25,0.9626307922272048
154,0.25,0.9626307922272048
155,0.25,0.9626307922272048
156,0.25,0.9626307922272048
157,0.25,0.9626307922272048
158,0.25,0.9626307922272048
159,0.25,0.9626307922272048
160,0.25,0.9626307922272048
161,0.25,0.9626307922272048
162,0.25,0.9626307922272048
163,0.25,0.9626307922272048
164,0.25,0.9626307922272048
165,0.25,0.9626307922272048
166,0.25,0.9626307922272048
167,0.25,0.9626307922272048
168,0.25,0.9626307922272048
169,0.25,0.9626307922272048
170,0.25,0.9626307922272048
171,0.25,0.9626307922272048
172,0.25,0.9626307922272048
173,0.25,0.9626307922272048
174,0.25,0.9626307922272048
175,0.25,0.9626307922272048
176,0.25,0.9626307922272048
177,0.25,0.9626307922272048
178,0.25,0.9626307922272048
179,0.25,0.9626307922272048
180,0.25,0.9626307922272048
181,0.25,0.9626307922272048
182,0.25,0.9626307922272048
183,0.25,0.9626307922272048
184,0.25,0.9626307922272048
185,0.25,0.9626307922272048
186,0.25,0.9626307922272048
187,0.25,0.9626307922272048
188,0.25,0.9626307922272048
189,0.25,0.9626307922272048
190,0.25,0.9626307922272048
191,0.25,0.9626307922272048
192,0.25,0.9626307922272048
193,0.25,0.9626307922272048
194,0.25,0.9626307922272048
195,0.25,0.9626307922272048
196,0.25,0.9626307922272048
197,0.25,0.9626307922272048
198,0.25,0.9626307922272048
199,0.25,0.9626307922272048
200,0.25,0.9626307922272048
201,0.25,0.9626307922272048
202,0.25,0.9626307922272048
203,0.25,0.9626307922272048
204,0.25,0.9626307922272048
205,0.25,0.9626307922272048
206,0.25,0.9626307922272048
207,0.25,0.9626307922272048
208,0.25,0.9626307922272048
209,0.25,0.9626307922272048
210,0.25,0.9626307922272048
211,0.25,0.9626307922272048
212,0.25,0.9626307922272048
213,0.25,0.9626307922272048
214,0.25,0.9626307922272048
215,0.25,0.9626307922272048
216,0.25,0.9626307922272048
217,0.25,0.9626307922272048
218,0.25,0.9626307922272048
219,0.25,0.9626307922272048
220,0.25,0.9626307922272048
221,0.25,0.9626307922272048
222,0.25,0.9626307922272048
223,0.25,0.9626307922272048
224,0.25,0.9626307922272048
225,0.25,0.9626307922272048
226,0.25,0.9626307922272048
227,0.25,0.9626307922272048
228,0.25,0.9626307922272048
229,0.25,0.9626307922272048
230,0.25,0.9626307922272048
231,0.25,0.9626307922272048
232,0.25,0.9626307922272048
233,0.25,0.9626307922272048
234,0.25,0.9626307922272048
235,0.25,0.9626307922272048
236,0.25,0.9626307922272048
237,0.25,0.9626307922272048
238,0.25,0.9626307922272048
239,0.25,0.9626307922272048
240,0.25,0.9626307922272048
241,0.25,0.9626307922272048
242,0.25,0.9626307922272048
243,0.25,0.9626307922272048
244,0.25,0.9626307922272048
245,0.25,0.9626307922272048
246,0.25,0.9626307922272048
247,0.25,0.9626307922272048
248,0.25,0.9626307922272048
249,0.8333333333333334,0.9312406576980568
250,0.8333333333333334,0.9312406576980568
251,0.8333333333333334,0.9312406576980568
252,0.8333333333333334,0.9312406576980568
253,0.8333333333333334,0.9312406576980568
254,0.8333333333333334,0.9312406576980568
255,0.8333333333333334,0.9312406576980568
256,0.8333333333333334,0.9312406576980568
257,0.8333333333333334,0.9312406576980568
258,0.8333333333333334,0.9312406576980568
259,0.8333333333333334,0.9312406576980568
260,0.8333333333333334,0.9312406576980568
261,0.8333333333333334,0.9312406576980568
262,0.8333333333333334,0.9312406576980568
263,0.8333333333333334,0.9312406576980568
264,0.8333333333333334,0.9312406576980568
265,0.8333333333333334,0.9312406576980568
266,0.8333333333333334,0.9312406576980568
267,0.8333333333333334,0.9312406576980568
268,0.8333333333333334,0.9312406576980568
269,0.8333333333333334,0.9312406576980568
270,0.8333333333333334,0.9312406576980568
271,0.8333333333333334,0.9312406576980568
272,0.8333333333333334,0.9312406576980568
273,0.8333333333333334,0.9312406576980568
274,0.8333333333333334,0.9312406576980568
275,0.8333333333333334,0.9312406576980568
276,0.8333333333333334,0.9312406576980568
277,0.8333333333333334,0.9312406576980568
278,0.8333333333333334,0.9312406576980568
279,0.8333333333333334,0.9312406576980568
280,0.8333333333333334,0.9312406576980568
281,0.8333333333333334,0.9312406576980568
282,0.8333333333333334,0.9312406576980568
283,0.8333333333333334,0.9312406576980568
284,0.8333333333333334,0.9312406576980568
285,0.8333333333333334,0.9312406576980568
286,0.8333333333333334,0.9312406576980568
287,0.8333333333333334,0.9312406576980568
288,0.8333333333333334,0.9312406576980568
289,0.8333333333333334,0.9312406576980568
290,0.8333333333333334,0.9312406576980568
291,0.8333333333333334,0.9312406576980568
292,0.8333333333333334,0.9312406576980568
293,0.8333333333333334,0.9312406576980568
294,0.8333333333333334,0.9312406576980568
295,0.8333333333333334,0.9312406576980568
296,0.8333333333333334,0.9312406576980568
297,0.8333333333333334,0.9312406576980568
298,0.8333333333333334,0.9312406576980568
299,0.8333333333333334,0.9312406576980568
300,0.8333333333333334,0.9312406576980568
301,0.8333333333333334,0.9312406576980568
302,0.8333333333333334,0.9312406576980568
303,0.8333333333333334,0.9312406576980568
304,0.8333333333333334,0.9312406576980568
305,0.8333333333333334,0.9312406576980568
306,0.8333333333333334,0.9312406576980568
307,0.8333333333333334,0.9312406576980568
308,0.8333333333333334,0.9312406576980568
309,0.8333333333333334,0.9312406576980568
310,0.8333333333333334,0.9312406576980568
311,0.8333333333333334,0.9312406576980568
312,0.8333333333333334,0.9312406576980568
313,0.8333333333333334,0.9312406576980568
314,0.8333333333333334,0.9312406576980568
315,0.8333333333333334,0.9312406576980568
316,0.8333333333333334,0.9312406576980568
317,0.8333333333333334,0.9312406576980568
318,0.8333333333333334,0.9312406576980568
319,0.8333333333333334,0.9312406576980568
320,0.8333333333333334,0.9312406576980568
321,0.8333333333333334,0.9312406576980568
322,0.8333333333333334,0.9312406576980568
323,0.8333333333333334,0.9312406576980568
324,0.8333333333333334,0.9312406576980568
325,0.8333333333333334,0.9312406576980568
326,0.8333333333333334,0.9312406576980568
327,0.8333333333333334,0.9312406576980568
328,0.8333333333333334,0.9312406576980568
329,0.8333333333333334,0.9312406576980568
330,0.8333333333333334,0.9312406576980568
331,0.8333333333333334,0.9312406576980568
332,0.8333333333333334,0.9312406576980568
333,0.8333333333333334,0.9312406576980568
334,0.8333333333333334,0.9312406576980568
335,0.8333333333333334,0.9312406576980568
336,0.8333333333333334,0.9312406576980568
337,0.8333333333333334,0.9312406576980568
338,0.8333333333333334,0.9312406576980568
339,0.8333333333333334,0.9312406576980568
340,0.8333333333333334,0.9312406576980568
341,0.8333333333333334,0.9312406576980568
342,0.8333333333333334,0.9312406576980568
343,0.8333333333333334,0.9312406576980568
344,0.8333333333333334,0.9312406576980568
345,0.8333333333333334,0.9312406576980568
346,0.8333333333333334,0.9312406576980568
347,0.8333333333333334,0.9312406576980568
348,0.8333333333333334,0.9312406576980568
349,0.8333333333333334,0.9312406576980568
350,0.8333333333333334,0.9312406576980568
351,0.8333333333333334,0.9312406576980568
352,0.8333333333333334,0.9312406576980568
353,0.8333333333333334,0.9312406576980568
354,0.8333333333333334,0.9312406576980568
355,0.8333333333333334,0.9312406576980568
356,0.8333333333333334,0.9312406576980568
357,0.8333333333333334,0.9312406576980568
358,0.8333333333333334,0.9312406576980568
359,0.8333333333333334,0.9312406576980568
360,0.8333333333333334,0.9312406576980568
361,0.8333333333333334,0.9312406576980568
362,0.8333333333333334,0.9312406576980568
363,0.8333333333333334,0.9312406576980568
364,0.8333333333333334,0.9312406576980568
365,0.8333333333333334,0.9312406576980568
366,0.8333333333333334,0.9312406576980568
367,0.8333333333333334,0.9312406576980568
368,0.8333333333333334,0.9312406576980568
369,0.8333333333333334,0.9312406576980568
370,0.8333333333333334,0.9312406576980568
371,0.8333333333333334,0.9312406576980568
372,0.8333333333333334,0.9312406576980568
373,0.8333333333333334,0.9312406576980568
374,0.8333333333333334,0.9312406576980568
375,0.8333333333333334,0.9312406576980568
376,0.8333333333333334,0.9312406576980568
377,0.8333333333333334,0.9312406576980568
378,0.8333333333333334,0.9312406576980568
379,0.8333333333333334,0.9312406576980568
380,0.8333333333333334,0.9312406576980568
381,0.8333333333333334,0.9312406576980568
382,0.8333333333333334,0.9312406576980568
383,0.8333333333333334,0.9312406576980568
384,0.8333333333333334,0.9312406576980568
385,0.8333333333333334,0.9312406576980568
386,0.8333333333333334,0.9312406576980568
387,0.8333333333333334,0.9312406576980568
388,0.8333333333333334,0.9312406576980568
389,0.8333333333333334,0.9312406576980568
390,0.8333333333333334,0.9312406576980568
391,0.8333333333333334,0.9312406576980568
392,0.8333333333333334,0.9312406576980568
393,0.8333333333333334,0.9312406576980568
394,0.8333333333333334,0.9312406576980568
395,0.8333333333333334,0.9312406576980568
396,0.8333333333333334,0.9312406576980568
397,0.8333333333333334,0.9312406576980568
398,0.8333333333333334,0.9312406576980568
399,0.8333333333333334,0.9312406576980568
400,0.8333333333333334,0.9312406576980568
401,0.8333333333333334,0.9312406576980568
402,0.8333333333333334,0.9312406576980568
403,0.8333333333333334,0.9312406576980568
404,0.8333333333333334,0.9312406576980568
405,0.8333333333333334,0.9312406576980568
406,0.8333333333333334,0.9312406576980568
407,0.8333333333333334,0.9312406576980568
408,0.8333333333333334,0.9312406576980568
409,0.8333333333333334,0.9312406576980568
410,0.8333333333333334,0.9312406576980568
411,0.8333333333333334,0.9312406576980568
412,0.8333333333333334,0.9312406576980568
413,0.8333333333333334,0.9312406576980568
414,0.8333333333333334,0.9312406576980568
415,0.8333333333333334,0.9312406576980568
416,0.8333333333333334,0.9312406576980568
417,0.8333333333333334,0.9312406576980568
418,0.8333333333333334,0.9312406576980568
419,0.8333333333333334,0.9312406576980568
420,0.8333333333333334,0.9312406576980568
421,0.8333333333333334,0.9312406576980568
422,0.8333333333333334,0.9312406576980568
423,0.8333333333333334,0.9312406576980568
424,0.8333333333333334,0.9312406576980568
425,0.8333333333333334,0.9312406576980568
426,0.8333333333333334,0.9312406576980568
427,0.8333333333333334,0.9312406576980568
428,0.8333333333333334,0.9312406576980568
429,0.8333333333333334,0.9312406576980568
430,0.8333333333333334,0.9312406576980568
431,0.8333333333333334,0.9312406576980568
432,0.8333333333333334,0.9312406576980568
433,0.8333333333333334,0.9312406576980568
434,0.8333333333333334,0.9312406576980568
435,0.8333333333333334,0.9312406576980568
436,0.8333333333333334,0.9312406576980568
437,0.8333333333333334,0.9312406576980568
438,0.8333333333333334,0.9312406576980568
439,0.8333333333333334,0.9312406576980568
440,0.8333333333333334,0.9312406576980568
441,0.8333333333333334,0.9312406576980568
442,0.8333333333333334,0.9312406576980568
443,0.8333333333333334,0.9312406576980568
444,0.8333333333333334,0.9312406576980568
445,0.8333333333333334,0.9312406576980568
446,0.8333333333333334,0.9312406576980568
447,0.8333333333333334,0.9312406576980568
448,0.8333333333333334,0.9312406576980568
449,0.8333333333333334,0.9312406576980568
450,0.8333333333333334,0.9312406576980568
451,0.8333333333333334,0.9312406576980568
452,0.8333333333333334,0.9312406576980568
453,0.8333333333333334,0.9312406576980568
454,0.8333333333333334,0.9312406576980568
455,0.8333333333333334,0.9312406576980568
456,0.8333333333333334,0.9312406576980568
457,0.8333333333333334,0.9312406576980568
458,0.8333333333333334,0.9312406576980568
459,0.8333333333333334,0.9312406576980568
460,0.8333333333333334,0.9312406576980568
461,0.8333333333333334,0.9312406576980568
462,0.8333333333333334,0.9312406576980568
463,0.8333333333333334,0.9312406576980568
464,0.8333333333333334,0.9312406576980568
465,0.8333333333333334,0.9312406576980568
466,0.8333333333333334,0.9312406576980568
467,0.8333333333333334,0.9312406576980568
468,0.8333333333333334,0.9312406576980568
469,0.8333333333333334,0.9312406576980568
470,0.8333333333333334,0.9312406576980568
471,0.8333333333333334,0.9312406576980568
472,0.8333333333333334,0.9312406576980568
473,0.8333333333333334,0.9312406576980568
474,0.8333333333333334,0.9312406576980568
475,0.8333333333333334,0.9312406576980568
476,0.8333333333333334,0.9312406576980568
477,0.8333333333333334,0.9312406576980568
478,0.8333333333333334,0.9312406576980568
479,0.8333333333333334,0.9312406576980568
480,0.8333333333333334,0.9312406576980568
481,0.8333333333333334,0.9312406576980568
482,0.8333333333333334,0.9312406576980568
483,0.8333333333333334,0.9312406576980568
484,0.8333333333333334,0.9312406576980568
485,0.8333333333333334,0.9312406576980568
486,0.8333333333333334,0.9312406576980568
487,0.8333333333333334,0.9312406576980568
488,0.8333333333333334,0.9312406576980568
489,0.8333333333333334,0.9312406576980568
490,0.8333333333333334,0.9312406576980568
491,0.8333333333333334,0.9312406576980568
492,0.8333333333333334,0.9312406576980568
493,0.8333333333333334,0.9312406576980568
494,0.8333333333333334,0.9312406576980568
495,0.8333333333333334,0.9312406576980568
496,0.8333333333333334,0.9312406576980568
497,0.8333333333333334,0.9312406576980568
498,0.8333333333333334,0.9312406576980568
499,0.0,0.004484304932735426
500,0.0,0.004484304932735426
501,0.0,0.004484304932735426
502,0.0,0.004484304932735426
503,0.0,0.004484304932735426
504,0.0,0.004484304932735426
505,0.3333333333333333,0.033632286995515695
506,0.3333333333333333,0.01868460388639761
507,0.16666666666666666,0.005979073243647235
508,0.0,0.004484304932735426
509,1.0,0.028400597907324365
510,0.0,0.004484304932735426
511,0.0,0.004484304932735426
512,0.0,0.004484304932735426
513,0.0,0.004484304932735426
514,0.0,0.004484304932735426
515,0.0,0.004484304932735426
516,0.0,0.004484304932735426
517,0.0,0.004484304932735426
518,0.0,0.004484304932735426
519,0.0,0.004484304932735426
520,0.0,0.004484304932735426
521,0.0,0.004484304932735426
522,0.0,0.004484304932735426
523,0.0,0.004484304932735426
524,0.75,0.004484304932735426
525,0.3333333333333333,0.033632286995515695
526,0.3333333333333333,0.01868460388639761
527,0.0,0.004484304932735426
528,0.0,0.004484304932735426
529,0.3333333333333333,0.033632286995515695
530,0.3333333333333333,0.01868460388639761
531,0.0,0.004484304932735426
532,0.0,0.004484304932735426
533,0.3333333333333333,0.033632286995515695
534,0.3333333333333333,0.01868460388639761
535,0.6666666666666666,0.09043348281016443
536,0.8333333333333334,0.005979073243647235
537,0.8333333333333334,0.0
538,0.0,0.004484304932735426
539,0.0,0.004484304932735426
540,0.0,0.004484304932735426
541,0.3333333333333333,0.033632286995515695
542,0.3333333333333333,0.01868460388639761
543,0.0,0.004484304932735426
544,0.3333333333333333,0.033632286995515695
545,0.3333333333333333,0.01868460388639761
546,0.3333333333333333,0.02242152466367713
547,0.3333333333333333,0.007473841554559043
548,0.08333333333333333,0.07623318385650224
549,0.0,0.004484304932735426
550,0.0,0.004484304932735426
551,0.0,0.004484304932735426
552,0.0,0.004484304932735426
553,0.0,0.004484304932735426
554,0.0,0.004484304932735426
555,0.0,0.004484304932735426
556,0.0,0.004484304932735426
557,0.0,0.004484304932735426
558,0.0,0.004484304932735426
559,0.16666666666666666,0.005979073243647235
560,0.0,0.004484304932735426
561,0.3333333333333333,0.033632286995515695
562,0.3333333333333333,0.01868460388639761
563,0.0,0.004484304932735426
564,0.0,0.004484304932735426
565,0.0,0.004484304932735426
566,0.3333333333333333,0.033632286995515695
567,0.3333333333333333,0.01868460388639761
568,0.3333333333333333,0.033632286995515695
569,0.3333333333333333,0.01868460388639761
570,0.0,0.004484304932735426
571,0.0,0.004484304932735426
572,0.0,0.004484304932735426
573,0.0,0.004484304932735426
574,0.0,0.004484304932735426
575,0.3333333333333333,0.02242152466367713
576,0.3333333333333333,0.007473841554559043
577,0.6666666666666666,0.1210762331838565
578,0.0,0.004484304932735426
579,0.0,0.004484304932735426
580,0.3333333333333333,0.033632286995515695
581,0.3333333333333333,0.01868460388639761
582,0.0,0.004484304932735426
583,0.0,0.004484304932735426
584,0.16666666666666666,0.005979073243647235
585,1.0,0.028400597907324365
586,0.0,0.004484304932735426
587,0.0,0.004484304932735426
588,0.0,0.004484304932735426
589,0.0,0.004484304932735426
590,0.0,0.004484304932735426
591,0.0,0.004484304932735426
592,0.0,0.004484304932735426
593,0.0,0.004484304932735426
594,0.0,0.004484304932735426
595,0.0,0.004484304932735426
596,0.0,0.004484304932735426
597,0.0,0.004484304932735426
598,0.0,0.004484304932735426
599,0.0,0.004484304932735426
600,0.0,0.004484304932735426
601,0.0,0.004484304932735426
602,0.3333333333333333,0.033632286995515695
603,0.3333333333333333,0.01868460388639761
604,0.0,0.004484304932735426
605,0.0,0.004484304932735426
606,0.6666666666666666,0.1203288490284006
607,0.0,0.004484304932735426
608,0.3333333333333333,0.033632286995515695
609,0.3333333333333333,0.01868460388639761
610,0.4166666666666667,0.028400597907324365
611,0.6666666666666666,0.09491778774289986
612,0.6666666666666666,0.08445440956651719
613,0.6666666666666666,0.09342301943198804
614,0.6666666666666666,0.08295964125560538
615,0.0,0.004484304932735426
616,0.0,0.004484304932735426
617,0.0,0.004484304932735426
618,0.3333333333333333,0.033632286995515695
619,0.3333333333333333,0.01868460388639761
620,0.0,0.004484304932735426
621,0.0,0.004484304932735426
622,0.0,0.004484304932735426
623,0.0,0.004484304932735426
624,0.0,0.004484304932735426
625,0.0,0.004484304932735426
626,0.16666666666666666,0.005979073243647235
627,1.0,0.028400597907324365
628,1.0,0.028400597907324365
629,0.3333333333333333,0.033632286995515695
630,0.3333333333333333,0.01868460388639761
631,0.0,0.004484304932735426
632,0.0,0.004484304932735426
633,0.0,0.004484304932735426
634,0.0,0.004484304932735426
635,0.0,0.004484304932735426
636,0.0,0.004484304932735426
637,0.0,0.004484304932735426
638,0.3333333333333333,0.033632286995515695
639,0.3333333333333333,0.01868460388639761
640,0.8333333333333334,0.005979073243647235
641,0.8333333333333334,0.0
642,1.0,0.028400597907324365
643,0.3333333333333333,0.033632286995515695
644,0.3333333333333333,0.01868460388639761
645,0.3333333333333333,0.033632286995515695
646,0.3333333333333333,0.01868460388639761
647,0.0,0.004484304932735426
648,0.0,0.004484304932735426
649,0.0,0.004484304932735426
650,0.0,0.004484304932735426
651,0.0,0.004484304932735426
652,0.0,0.004484304932735426
653,0.0,0.004484304932735426
654,0.0,0.004484304932735426
655,1.0,0.02092675635276532
656,1.0,0.12331838565022421
657,0.0,0.004484304932735426
658,0.0,0.004484304932735426
659,0.3333333333333333,0.033632286995515695
660,0.3333333333333333,0.01868460388639761
661,0.16666666666666666,0.005979073243647235
662,0.0,0.004484304932735426
663,0.0,0.004484304932735426
664,1.0,0.02092675635276532
665,0.0,0.004484304932735426
666,0.0,0.004484304932735426
667,0.0,0.004484304932735426
668,0.0,0.004484304932735426
669,0.0,0.004484304932735426
670,0.0,0.004484304932735426
671,0.0,0.004484304932735426
672,0.0,0.004484304932735426
673,0.0,0.004484304932735426
674,0.0,0.004484304932735426
675,0.0,0.004484304932735426
676,0.0,0.004484304932735426
677,0.0,0.004484304932735426
678,0.0,0.004484304932735426
679,0.0,0.004484304932735426
680,0.0,0.004484304932735426
681,0.0,0.004484304932735426
682,0.0,0.004484304932735426
683,0.0,0.004484304932735426
684,0.3333333333333333,0.033632286995515695
685,0.3333333333333333,0.01868460388639761
686,0.0,0.004484304932735426
687,0.3333333333333333,0.033632286995515695
688,0.3333333333333333,0.01868460388639761
689,0.0,0.004484304932735426
690,0.0,0.004484304932735426
691,0.0,0.004484304932735426
692,0.3333333333333333,0.033632286995515695
693,0.3333333333333333,0.01868460388639761
694,0.0,0.004484304932735426
695,0.16666666666666666,0.005979073243647235
696,0.3333333333333333,0.033632286995515695
697,0.3333333333333333,0.01868460388639761
698,0.0,0.004484304932735426
699,0.0,0.004484304932735426
700,0.3333333333333333,0.033632286995515695
701,0.3333333333333333,0.01868460388639761
702,1.0,0.028400597907324365
703,0.0,0.004484304932735426
704,0.0,0.004484304932735426
705,0.0,0.004484304932735426
706,0.0,0.004484304932735426
707,0.0,0.004484304932735426
708,0.0,0.004484304932735426
709,0.0,0.004484304932735426
710,0.0,0.004484304932735426
711,0.0,0.004484304932735426
712,0.0,0.004484304932735426
713,0.3333333333333333,0.033632286995515695
714,0.3333333333333333,0.01868460388639761
715,0.0,0.004484304932735426
716,0.16666666666666666,0.005979073243647235
717,0.3333333333333333,0.033632286995515695
718,0.3333333333333333,0.01868460388639761
719,0.3333333333333333,0.033632286995515695
720,0.3333333333333333,0.01868460388639761
721,0.0,0.004484304932735426
722,0.0,0.004484304932735426
723,0.0,0.004484304932735426
724,0.0,0.004484304932735426
725,0.0,0.004484304932735426
726,0.0,0.004484304932735426
727,0.0,0.004484304932735426
728,0.0,0.004484304932735426
729,0.0,0.004484304932735426
730,0.0,0.004484304932735426
731,0.0,0.004484304932735426
732,0.0,0.004484304932735426
733,0.0,0.004484304932735426
734,0.0,0.004484304932735426
735,0.3333333333333333,0.033632286995515695
736,0.3333333333333333,0.01868460388639761
737,0.0,0.004484304932735426
738,0.3333333333333333,0.033632286995515695
739,0.3333333333333333,0.01868460388639761
740,1.0,0.12331838565022421
741,0.4166666666666667,0.028400597907324365
742,0.0,0.004484304932735426
743,0.0,0.004484304932735426
744,0.0,0.004484304932735426
745,0.0,0.004484304932735426
746,0.0,0.004484304932735426
747,0.0,0.004484304932735426
748,0.0,0.004484304932735426
749,0.0,0.004484304932735426
750,0.0,0.004484304932735426
751,0.0,0.004484304932735426
752,0.0,0.004484304932735426
753,0.0,0.004484304932735426
754,0.0,0.004484304932735426
755,0.0,0.004484304932735426
756,0.0,0.004484304932735426
757,0.0,0.004484304932735426
758,0.0,0.004484304932735426
759,0.3333333333333333,0.033632286995515695
760,0.3333333333333333,0.01868460388639761
761,0.3333333333333333,0.033632286995515695
762,0.3333333333333333,0.01868460388639761
763,0.0,0.004484304932735426
764,0.0,0.004484304932735426
765,0.0,0.004484304932735426
766,0.0,0.004484304932735426
767,0.0,0.004484304932735426
768,0.0,0.004484304932735426
769,0.0,0.004484304932735426
770,0.0,0.004484304932735426
771,0.0,0.004484304932735426
772,0.3333333333333333,0.033632286995515695
773,0.3333333333333333,0.01868460388639761
774,1.0,0.09865470852017937
775,1.0,0.02092675635276532
776,1.0,0.02092675635276532
777,0.0,0.004484304932735426
778,0.16666666666666666,0.005979073243647235
779,0.3333333333333333,0.033632286995515695
780,0.3333333333333333,0.01868460388639761
781,0.3333333333333333,0.033632286995515695
782,0.3333333333333333,0.01868460388639761
783,1.0,0.028400597907324365
784,1.0,0.09865470852017937
785,1.0,0.38863976083707025
786,0.6666666666666666,0.1203288490284006
787,0.3333333333333333,0.033632286995515695
788,0.3333333333333333,0.01868460388639761
789,1.0,0.02092675635276532
790,0.3333333333333333,0.033632286995515695
791,0.3333333333333333,0.01868460388639761
792,0.3333333333333333,0.033632286995515695
793,0.3333333333333333,0.01868460388639761
794,0.8333333333333334,0.004484304932735426
795,0.75,0.004484304932735426
796,0.8333333333333334,0.004484304932735426
797,0.0,0.004484304932735426
798,0.0,0.004484304932735426
799,0.0,0.004484304932735426
800,0.8333333333333334,0.004484304932735426
801,0.5833333333333334,0.02765321375186846
802,0.5833333333333334,0.033632286995515695
803,0.0,0.004484304932735426
804,0.0,0.004484304932735426
805,0.16666666666666666,0.005979073243647235
806,0.9166666666666666,0.05082212257100149
807,0.5,0.02914798206278027
808,1.0,0.06427503736920777
809,0.0,0.004484304932735426
810,0.0,0.004484304932735426
811,0.0,0.004484304932735426
812,0.0,0.004484304932735426
813,0.0,0.004484304932735426
